datetime_beginning_utc,GEN_COAL,GEN_GAS,GEN_HYDRO,GEN_MULTIPLE_FUEL,GEN_NUCLEAR,GEN_OIL,GEN_OTHER,GEN_SOLAR,GEN_WIND,GEN_OTHER_RENEWABLES,STORAGE,GEN_NON_RENEWABLES,GEN_SOLAR_&_WIND
2019-04-16 14:00:00,20224.2,27497.3,2417.6,555.3,28883.9,85.2,0.0,1042.2,0.0,623.6,0.0,76690.60000000000,1042.2
2019-04-16 15:00:00,20041.3,27180.1,1808.7,546.6,28871.3,81.3,0.0,1128.5,0.0,600.8,0.0,76174.0,1128.5
2019-04-16 16:00:00,19902.2,26639.0,1774.5,524.3,28872.0,81.9,0.0,1118.9,0.0,610.8,0.0,75495.10000000000,1118.9
2019-04-16 17:00:00,19680.4,26741.0,1643.0,538.2,28848.2,81.6,0.0,1135.3,0.0,612.2,0.0,75351.20000000000,1135.3
2019-04-16 18:00:00,19683.4,27101.5,1636.0,517.6,28827.5,82.1,0.0,1124.9,0.0,603.9,0.0,75694.5,1124.9
2019-04-16 19:00:00,18902.7,27234.4,1652.6,535.8,28823.2,78.8,0.0,1060.4,0.0,611.9,0.0,75039.1,1060.4
2019-04-16 20:00:00,19253.8,27872.1,1684.8,538.9,28820.8,74.9,0.0,924.3,0.0,604.0,0.0,76021.60000000000,924.3
2019-04-16 21:00:00,19698.9,28030.0,1688.3,501.8,28819.7,72.9,0.0,719.2,0.0,642.3,0.0,76621.5,719.2
2019-04-16 22:00:00,20624.2,28026.2,1685.6,513.2,28818.8,72.7,0.0,316.3,0.0,648.8,0.0,77541.9,316.3
2019-04-16 23:00:00,20715.4,28486.4,3348.3,505.6,28847.7,71.0,0.0,11.1,0.0,643.7,0.0,78120.5,11.1
2019-04-17 00:00:00,21649.1,29415.0,4762.4,539.8,28825.9,69.2,0.0,3.9,0.0,643.0,0.0,79959.2,3.9
2019-04-17 01:00:00,22097.9,28827.3,3570.6,467.1,28830.3,71.8,0.0,3.9,0.0,643.2,0.0,79827.3,3.9
2019-04-17 02:00:00,20274.6,26244.1,1698.8,330.0,28842.5,75.8,0.0,3.9,0.0,646.8,0.0,75437.0,3.9
2019-04-17 03:00:00,16700.8,24407.1,1705.7,341.5,28858.6,74.5,0.0,3.9,0.0,649.5,0.0,70041.0,3.9
2019-04-17 04:00:00,15164.1,22768.0,1652.4,368.9,28866.2,76.9,0.0,3.9,0.0,650.8,0.0,66875.2,3.9
2019-04-17 05:00:00,13541.6,22885.4,1649.9,376.0,28847.6,78.9,0.0,3.9,0.0,654.7,0.0,65353.5,3.9
2019-04-17 06:00:00,13651.5,22471.4,1577.7,285.0,28867.7,81.4,0.0,3.9,0.0,631.1,0.0,65072.00000000000,3.9
2019-04-17 07:00:00,13511.0,22835.0,1576.6,332.1,28875.6,92.7,0.0,3.9,0.0,619.5,0.0,65314.300000000000,3.9
2019-04-17 08:00:00,14072.2,23875.3,1569.2,340.3,28867.9,94.1,0.0,3.9,0.0,618.9,0.0,66909.5,3.9
2019-04-17 09:00:00,14882.1,23862.0,1568.4,278.3,28863.9,90.3,0.0,3.9,0.0,597.4,0.0,67698.3,3.9
2019-04-17 10:00:00,17280.8,26856.6,2717.7,502.6,28874.1,92.7,0.0,3.9,0.0,610.3,0.0,73104.2,3.9
2019-04-17 11:00:00,20053.6,28090.2,3213.8,549.7,28865.5,124.3,0.0,146.8,0.0,602.4,0.0,77133.6,146.8
2019-04-17 12:00:00,21031.4,27722.6,2844.9,553.7,28873.9,119.8,0.0,575.6,0.0,580.7,0.0,77747.7,575.6
2019-04-17 13:00:00,21614.5,27314.4,2597.1,543.8,28829.8,142.4,0.0,770.4,0.0,600.3,0.0,77901.10000000000,770.4
2019-04-17 14:00:00,21845.4,27090.6,2547.7,535.9,28840.9,117.3,0.0,929.1,0.0,611.9,0.0,77894.2,929.1
2019-04-17 15:00:00,21986.1,27150.8,2422.4,528.7,28814.4,102.1,0.0,982.9,0.0,619.8,0.0,78053.4,982.9
2019-04-17 16:00:00,21784.7,27043.1,2558.3,523.6,28801.5,80.3,0.0,1024.1,0.0,627.6,0.0,77709.6,1024.1
2019-04-17 17:00:00,22052.1,27347.4,2698.2,515.4,28784.6,140.5,0.0,1016.9,0.0,629.5,0.0,78324.6,1016.9
2019-04-17 18:00:00,22060.1,27349.6,1993.7,516.1,28769.2,79.1,0.0,979.6,0.0,643.1,0.0,78258.0,979.6
2019-04-17 19:00:00,21369.0,26628.3,1952.0,508.9,28771.3,78.3,0.0,889.0,0.0,644.4,0.0,76846.90000000000,889.0
2019-04-17 20:00:00,21004.4,26086.3,2449.9,503.9,28770.0,78.2,0.0,808.3,0.0,641.2,0.0,75938.9,808.3
2019-04-17 21:00:00,21202.3,26745.6,1742.2,517.5,28754.2,75.2,0.0,575.4,0.0,641.9,0.0,76777.30000000000,575.4
2019-04-17 22:00:00,21388.6,26374.1,2220.8,471.0,28758.4,75.0,0.0,232.5,0.0,650.9,0.0,76596.1,232.5
2019-04-17 23:00:00,20556.8,26138.3,3263.0,520.0,28737.9,72.5,0.0,12.6,0.0,646.9,0.0,75505.5,12.6
2019-04-18 00:00:00,20609.3,26890.4,4199.3,542.4,28757.0,72.5,0.0,3.9,0.0,653.1,0.0,76329.2,3.9
2019-04-18 01:00:00,20669.5,27402.8,2223.3,532.1,28799.1,73.0,0.0,3.9,0.0,654.3,0.0,76944.4,3.9
2019-04-18 02:00:00,18121.5,24557.4,1712.4,354.1,28804.3,76.0,0.0,3.9,0.0,653.9,0.0,71559.2,3.9
2019-04-18 03:00:00,15516.9,22211.9,1619.2,365.9,28807.1,76.6,0.0,3.9,0.0,646.1,0.0,66612.5,3.9
2019-04-18 04:00:00,13737.1,21203.4,1519.7,149.5,28815.5,78.3,0.0,3.9,0.0,633.5,0.0,63834.3,3.9
2019-04-18 05:00:00,13210.5,19780.4,1496.0,4.3,28837.6,82.8,0.0,3.9,0.0,637.6,0.0,61911.3,3.9
2019-04-18 06:00:00,13066.3,19048.0,1521.1,3.2,28820.9,84.6,0.0,3.9,0.0,634.3,0.0,61019.800000000000,3.9
2019-04-18 07:00:00,12914.3,18648.9,1542.2,3.2,28836.4,88.9,0.0,3.9,0.0,618.8,0.0,60488.50000000000,3.9
2019-04-18 08:00:00,13057.8,19781.6,1549.4,4.6,28826.3,90.9,0.0,3.9,0.0,624.6,0.0,61756.6,3.9
2019-04-18 09:00:00,13563.3,22323.2,1630.5,3.2,28833.5,88.7,0.0,3.9,0.0,637.1,0.0,64808.7,3.9
2019-04-18 10:00:00,15675.2,24088.0,2280.9,3.2,28831.7,87.5,0.0,3.9,0.0,645.3,0.0,68682.4,3.9
2019-04-18 11:00:00,18904.5,25585.5,2421.0,13.4,28813.6,85.5,0.0,91.2,0.0,636.2,0.0,73389.1,91.2
2019-04-18 12:00:00,20159.1,27220.0,2345.2,66.1,28807.5,88.1,0.0,377.5,0.0,621.8,0.0,76274.70000000000,377.5
2019-04-18 13:00:00,19671.3,27741.6,1752.3,244.4,28816.0,86.9,0.0,586.5,0.0,618.3,0.0,76315.80000000000,586.5
2019-04-18 14:00:00,19537.7,27532.5,2063.7,337.8,28807.2,86.7,0.0,733.4,0.0,614.5,0.0,75964.10000000000,733.4
2019-04-18 15:00:00,19968.5,27285.3,1974.3,358.9,28796.9,83.7,0.0,877.1,0.0,603.0,0.0,76134.40000000000,877.1
2019-04-18 16:00:00,19901.7,26620.7,2647.4,355.2,28781.5,82.9,0.0,968.0,0.0,608.3,0.0,75386.80000000000,968.0
2019-04-18 17:00:00,19402.7,26990.9,3435.3,351.4,28754.8,84.4,0.0,1022.1,0.0,627.5,0.0,75232.8,1022.1
2019-04-18 18:00:00,20108.5,27080.8,2848.0,352.4,28736.5,86.1,0.0,1011.8,0.0,620.3,0.0,76011.90000000000,1011.8
2019-04-18 19:00:00,19301.3,26690.4,3160.7,350.4,28744.0,83.2,0.0,983.4,0.0,628.9,0.0,74818.9,983.4
2019-04-18 20:00:00,19800.7,26679.2,3339.8,352.8,28715.2,81.3,0.0,833.1,0.0,629.9,0.0,75276.40000000000,833.1
2019-04-18 21:00:00,20175.3,27318.2,3529.1,353.7,28726.7,77.4,0.0,666.2,0.0,634.2,0.0,76297.60000000000,666.2
2019-04-18 22:00:00,20733.2,27501.7,2959.2,329.5,28731.8,75.0,0.0,258.3,0.0,641.3,0.0,77041.7,258.3
2019-04-18 23:00:00,20332.5,27286.7,3528.2,355.1,28732.0,71.4,0.0,9.5,0.0,637.4,0.0,76422.60000000000,9.5
2019-04-19 00:00:00,20150.7,28053.3,5043.2,355.1,28742.8,70.9,0.0,5.5,0.0,637.9,0.0,77017.7,5.5
2019-04-19 01:00:00,19277.8,27146.2,3720.7,358.4,28749.1,71.8,0.0,5.5,0.0,650.8,0.0,75244.90000000000,5.5
2019-04-19 02:00:00,17581.1,26118.6,1616.0,313.1,28757.6,73.9,0.0,5.5,0.0,637.2,0.0,72531.20000000000,5.5
2019-04-19 03:00:00,15416.0,23725.1,1539.6,179.8,28773.9,74.5,0.0,5.5,0.0,570.5,0.0,67989.5,5.5
2019-04-19 04:00:00,13310.0,22394.5,1530.7,3.2,28795.7,74.9,0.0,5.5,0.0,549.0,0.0,64575.1,5.5
2019-04-19 05:00:00,12815.8,21362.5,1526.2,4.3,28790.6,83.6,0.0,5.5,0.0,513.4,0.0,63052.5,5.5
2019-04-19 06:00:00,12556.1,20723.6,1524.7,4.2,28778.6,108.0,0.0,5.5,0.0,527.5,0.0,62166.300000000000,5.5
2019-04-19 07:00:00,12576.3,20347.7,1520.0,4.6,28792.1,135.0,0.0,5.5,0.0,529.7,0.0,61851.1,5.5
2019-04-19 08:00:00,12377.2,19340.9,1506.3,48.5,28784.8,147.3,0.0,5.5,0.0,516.7,0.0,60650.200000000000,5.5
2019-04-19 09:00:00,12348.4,20146.7,1610.5,128.4,28792.3,159.9,0.0,5.5,0.0,513.6,0.0,61447.300000000000,5.5
2019-04-19 10:00:00,12475.1,22175.3,1709.3,254.9,28790.3,171.7,0.0,5.5,0.0,504.4,0.0,63612.400000000000,5.5
2019-04-19 11:00:00,13385.7,24203.5,1716.8,283.3,28798.9,198.3,0.0,71.1,0.0,508.7,0.0,66586.40000000000,71.1
2019-04-19 12:00:00,15454.9,25800.6,2069.1,241.4,28797.4,213.8,0.0,239.6,0.0,530.6,0.0,70266.7,239.6
2019-04-19 13:00:00,17030.0,26199.6,2153.3,241.4,28781.4,220.0,0.0,280.8,0.0,532.5,0.0,72231.0,280.8
2019-04-19 14:00:00,18691.9,27019.2,2142.5,239.9,28776.2,219.1,0.0,440.0,0.0,530.6,0.0,74706.40000000000,440.0
2019-04-19 15:00:00,18637.3,27070.0,2728.5,238.9,28774.5,219.4,0.0,475.1,0.0,529.8,0.0,74701.2,475.1
2019-04-19 16:00:00,18032.2,26926.8,2821.9,237.2,28764.4,215.8,0.0,451.3,0.0,540.0,0.0,73939.2,451.3
2019-04-19 17:00:00,18154.0,27175.0,2920.4,241.3,28764.9,219.1,0.0,482.6,0.0,554.5,0.0,74313.0,482.6
2019-04-19 18:00:00,17986.3,27507.7,2545.5,240.1,28771.6,216.3,0.0,395.9,0.0,554.9,0.0,74481.90000000000,395.9
2019-04-19 19:00:00,17521.8,27404.8,2533.1,240.5,28772.5,214.5,0.0,357.8,0.0,557.3,0.0,73913.6,357.8
2019-04-19 20:00:00,17454.9,27426.8,2418.6,240.4,28749.0,216.0,0.0,286.7,0.0,565.0,0.0,73846.7,286.7
2019-04-19 21:00:00,17182.5,27655.2,2537.0,241.2,28746.2,212.3,0.0,116.9,0.0,560.5,0.0,73796.2,116.9
2019-04-19 22:00:00,17109.4,27011.6,2359.9,241.5,28742.2,209.8,0.0,44.8,0.0,564.0,0.0,73073.0,44.8
2019-04-19 23:00:00,17100.4,27050.6,2311.6,239.4,28741.9,209.2,0.0,4.8,0.0,547.5,0.0,73102.10000000000,4.8
2019-04-20 00:00:00,17568.3,27637.4,2726.8,242.7,28757.2,211.2,0.0,3.9,0.0,558.6,0.0,74174.10000000000,3.9
2019-04-20 01:00:00,17358.6,27965.3,2140.0,32.1,28770.2,214.3,0.0,3.9,0.0,562.2,0.0,74308.4,3.9
2019-04-20 02:00:00,16092.2,25994.5,1832.6,3.2,28785.1,214.8,0.0,3.9,0.0,572.5,0.0,71086.60000000000,3.9
2019-04-20 03:00:00,14214.8,24129.8,1842.9,3.2,28793.1,215.5,0.0,3.9,0.0,572.2,0.0,67353.2,3.9
2019-04-20 04:00:00,13325.1,21271.3,1815.2,4.2,28789.0,216.3,0.0,3.9,0.0,564.0,0.0,63601.700000000000,3.9
2019-04-20 05:00:00,12276.4,21734.5,1726.4,3.3,28791.9,218.0,0.0,3.9,0.0,574.8,0.0,63020.8,3.9
2019-04-20 06:00:00,11816.0,22060.1,1740.3,4.6,28799.4,220.3,0.0,3.9,0.0,570.7,0.0,62895.8,3.9
2019-04-20 07:00:00,11500.1,20898.8,1694.2,3.2,28798.6,223.5,0.0,3.9,0.0,567.3,0.0,61421.0,3.9
2019-04-20 08:00:00,11326.6,20456.1,1647.5,3.3,28810.8,222.5,0.0,3.9,0.0,568.6,0.0,60816.0,3.9
2019-04-20 09:00:00,11352.4,21412.4,1676.0,4.6,28821.0,220.3,0.0,3.9,0.0,573.9,0.0,61806.100000000000,3.9
2019-04-20 10:00:00,11326.9,21871.9,1780.8,4.6,28818.2,219.4,0.0,3.9,0.0,571.2,0.0,62236.4,3.9
2019-04-20 11:00:00,11637.7,23306.6,1831.3,4.6,28798.8,218.1,0.0,35.9,0.0,551.4,0.0,63961.200000000000,35.9
2019-04-20 12:00:00,14774.9,24084.0,1839.0,4.2,28808.9,221.3,0.0,140.9,0.0,561.6,0.0,67889.1,140.9
2019-04-20 13:00:00,16855.9,24747.2,2206.5,4.2,28804.1,219.8,0.0,268.2,0.0,569.2,0.0,70627.00000000000,268.2
2019-04-20 14:00:00,17210.3,25127.4,2075.5,4.2,28809.2,220.9,0.0,616.3,0.0,551.8,0.0,71367.80000000000,616.3
2019-04-20 15:00:00,16687.0,25318.5,2023.5,1.0,28786.2,218.4,0.0,726.0,0.0,542.6,0.0,71010.10000000000,726.0
2019-04-20 16:00:00,16080.0,24848.7,1997.7,4.2,28796.0,218.5,0.0,759.2,0.0,535.4,0.0,69943.2,759.2
2019-04-20 17:00:00,15504.7,24447.3,1916.2,4.2,28799.4,214.2,0.0,829.2,0.0,567.4,0.0,68965.60000000000,829.2
2019-04-20 18:00:00,14482.4,23927.6,1934.0,4.2,28784.2,212.7,0.0,834.7,0.0,562.7,0.0,67406.9,834.7
2019-04-20 19:00:00,14492.6,24269.1,1942.8,4.9,28796.8,211.5,0.0,713.4,0.0,573.3,0.0,67770.0,713.4
2019-04-20 20:00:00,14343.5,24853.1,1991.8,3.6,28797.0,209.8,0.0,657.6,0.0,579.2,0.0,68203.40000000000,657.6
2019-04-20 21:00:00,15055.8,25173.8,1998.8,5.3,28802.9,208.0,0.0,539.6,0.0,581.0,0.0,69240.5,539.6
2019-04-20 22:00:00,15195.2,25487.4,2033.7,4.9,28809.3,205.2,0.0,204.6,0.0,576.9,0.0,69697.1,204.6
2019-04-20 23:00:00,15607.6,25950.7,3118.8,4.1,28798.7,203.6,0.0,22.1,0.0,576.6,0.0,70560.6,22.1
2019-04-21 00:00:00,17367.0,26959.3,4454.4,4.6,28834.8,201.0,0.0,3.9,0.0,573.1,0.0,73362.1,3.9
2019-04-21 01:00:00,18013.1,27124.4,2966.6,5.5,28836.4,204.1,0.0,3.9,0.0,577.7,0.0,74178.0,3.9
2019-04-21 02:00:00,17016.9,26130.0,2211.7,4.4,28854.6,205.4,0.0,3.9,0.0,579.8,0.0,72206.9,3.9
2019-04-21 03:00:00,16033.7,24591.7,1888.0,3.2,28843.2,201.9,0.0,3.9,0.0,563.0,0.0,69670.5,3.9
2019-04-21 04:00:00,14091.2,22950.3,1832.3,3.9,28850.8,206.6,0.0,3.9,0.0,578.4,0.0,66098.90000000000,3.9
2019-04-21 05:00:00,13624.2,21883.9,1837.1,3.7,28862.0,209.1,0.0,3.9,0.0,578.4,0.0,64579.200000000000,3.9
2019-04-21 06:00:00,12583.3,21676.1,1830.7,5.6,28874.8,215.3,0.0,3.9,0.0,585.7,0.0,63349.5,3.9
2019-04-21 07:00:00,11784.9,21646.3,1845.0,6.8,28876.6,217.6,0.0,3.9,0.0,583.2,0.0,62525.400000000000,3.9
2019-04-21 08:00:00,11537.3,21640.0,1835.1,5.8,28881.0,216.3,0.0,3.9,0.0,576.3,0.0,62274.600000000000,3.9
2019-04-21 09:00:00,11765.3,22063.6,1846.9,5.9,28852.7,215.7,0.0,3.9,0.0,583.7,0.0,62897.30000000000,3.9
2019-04-21 10:00:00,12781.3,22608.4,1878.1,6.0,28949.3,215.3,0.0,3.9,0.0,589.4,0.0,64554.3,3.9
2019-04-21 11:00:00,12650.2,23025.3,1885.4,6.3,29030.2,217.6,0.0,214.6,0.0,583.1,0.0,64923.300000000000,214.6
2019-04-21 12:00:00,14467.4,23815.1,1856.8,6.0,29024.3,217.3,0.0,664.7,0.0,590.5,0.0,67524.1,664.7
2019-04-21 13:00:00,15360.5,23773.5,1905.6,5.3,28985.8,216.7,0.0,858.2,0.0,585.3,0.0,68336.5,858.2
2019-04-21 14:00:00,15976.1,24573.7,1899.7,5.7,29032.2,218.6,0.0,938.3,0.0,587.5,0.0,69800.6,938.3
2019-04-21 15:00:00,15651.5,23853.0,1902.0,5.4,29112.5,217.4,0.0,805.6,0.0,578.8,0.0,68834.4,805.6
2019-04-21 16:00:00,15143.0,23821.6,1910.1,5.8,29114.9,214.3,0.0,747.8,0.0,575.5,0.0,68293.8,747.8
2019-04-21 17:00:00,14894.0,23110.4,1893.8,7.0,29090.5,216.5,0.0,630.4,0.0,585.8,0.0,67311.4,630.4
2019-04-21 18:00:00,13993.2,22545.2,1885.9,6.5,29170.1,215.1,0.0,622.9,0.0,565.6,0.0,65923.6,622.9
2019-04-21 19:00:00,13212.9,22467.2,1891.0,6.1,29202.3,212.9,0.0,635.9,0.0,579.3,0.0,65095.300000000000,635.9
2019-04-21 20:00:00,13081.0,22598.8,1949.6,5.4,29193.7,212.8,0.0,484.7,0.0,578.8,0.0,65086.3,484.7
2019-04-21 21:00:00,13319.5,23067.1,1956.7,4.6,29188.2,210.7,0.0,251.8,0.0,577.6,0.0,65785.5,251.8
2019-04-21 22:00:00,13138.3,23255.6,2299.6,5.2,29168.7,207.8,0.0,156.7,0.0,581.7,0.0,65770.4,156.7
2019-04-21 23:00:00,13185.5,23538.2,2892.0,5.3,29157.5,207.0,0.0,11.8,0.0,578.1,0.0,66088.2,11.8
2019-04-22 00:00:00,14230.0,24504.1,4023.9,3.6,29179.1,203.6,0.0,3.9,0.0,579.2,0.0,68116.8,3.9
2019-04-22 01:00:00,14417.1,24521.8,3098.2,4.8,29323.2,207.1,0.0,3.9,0.0,576.7,0.0,68469.20000000000,3.9
2019-04-22 02:00:00,13092.2,24099.4,1853.7,3.5,29374.5,211.6,0.0,3.9,0.0,570.9,0.0,66777.70000000000,3.9
2019-04-22 03:00:00,12216.6,21424.0,1841.6,3.7,29375.4,213.2,0.0,3.9,0.0,568.8,0.0,63229.2,3.9
2019-04-22 04:00:00,11710.7,19192.1,1655.8,4.1,29357.0,213.5,0.0,3.9,0.0,563.9,0.0,60473.3,3.9
2019-04-22 05:00:00,11133.1,18677.7,1654.7,6.7,29492.2,216.6,0.0,3.9,0.0,554.5,0.0,59519.6,3.9
2019-04-22 06:00:00,11278.7,16984.8,1656.1,5.8,29542.4,218.7,0.0,3.9,0.0,571.1,0.0,58024.6,3.9
2019-04-22 07:00:00,11387.6,17711.5,1653.2,15.9,29600.0,221.7,0.0,3.9,0.0,555.8,0.0,58920.800000000000,3.9
2019-04-22 08:00:00,11432.6,18477.6,1869.4,113.1,29610.9,221.1,0.0,3.9,0.0,535.2,0.0,59742.2,3.9
2019-04-22 09:00:00,11686.6,21555.8,1858.4,234.2,29623.7,222.8,0.0,3.9,0.0,556.9,0.0,63088.90000000000,3.9
2019-04-22 10:00:00,13625.4,24417.6,2132.1,289.7,29679.8,222.0,0.0,3.9,0.0,553.0,0.0,67944.8,3.9
2019-04-22 11:00:00,15526.8,26068.6,2554.4,342.3,29717.3,221.8,0.0,121.1,0.0,563.5,0.0,71534.5,121.1
2019-04-22 12:00:00,16390.4,26881.7,2716.7,556.4,29668.1,222.1,0.0,389.5,0.0,576.9,0.0,73162.30000000000,389.5
2019-04-22 13:00:00,17790.9,27312.0,3582.7,557.4,29534.9,222.7,0.0,621.6,0.0,609.0,0.0,74860.5,621.6
2019-04-22 14:00:00,19284.4,27365.9,3271.2,547.2,29540.3,224.2,0.0,685.0,0.0,618.8,0.0,76414.8,685.0
2019-04-22 15:00:00,19648.8,27491.1,3015.2,545.9,29480.7,222.9,0.0,818.9,0.0,637.4,0.0,76843.50000000000,818.9
2019-04-22 16:00:00,19137.8,27103.7,3018.2,720.7,29477.5,224.4,0.0,818.8,0.0,621.0,0.0,75943.4,818.8
2019-04-22 17:00:00,19396.6,27168.0,3331.3,672.9,29243.7,223.2,0.0,694.8,0.0,589.3,0.0,76031.5,694.8
2019-04-22 18:00:00,19733.0,27344.8,2969.0,715.8,29296.8,218.7,0.0,691.9,0.0,594.1,0.0,76593.3,691.9
2019-04-22 19:00:00,19695.2,27250.7,2520.7,693.6,29321.4,218.4,0.0,728.1,0.0,586.3,0.0,76485.7,728.1
2019-04-22 20:00:00,19239.5,27799.1,2299.7,691.2,29331.1,214.9,0.0,644.3,0.0,586.2,0.0,76584.60000000000,644.3
2019-04-22 21:00:00,18590.4,28802.3,2616.4,707.9,29351.5,210.5,0.0,630.9,0.0,587.2,0.0,76954.7,630.9
2019-04-22 22:00:00,18610.2,29524.0,2852.1,703.3,29357.8,210.3,0.0,378.0,0.0,577.4,0.0,77702.3,378.0
2019-04-22 23:00:00,18760.1,29932.0,3525.8,713.6,29370.6,207.4,0.0,21.6,0.0,596.7,0.0,78270.10000000000,21.6
2019-04-23 00:00:00,18292.3,30121.3,5608.2,717.9,29402.3,207.5,0.0,3.9,0.0,578.6,0.0,78023.4,3.9
2019-04-23 01:00:00,18214.7,29630.7,3941.9,724.8,29413.3,207.5,0.0,3.9,0.0,559.6,0.0,77466.2,3.9
2019-04-23 02:00:00,17103.5,26807.6,1752.9,630.7,29426.0,209.5,0.0,3.9,0.0,559.4,0.0,73546.6,3.9
2019-04-23 03:00:00,14897.4,24073.1,1659.1,220.8,29454.8,209.0,0.0,3.9,0.0,577.6,0.0,68634.3,3.9
2019-04-23 04:00:00,13314.6,23249.5,1638.9,4.2,29476.9,210.8,0.0,3.9,0.0,582.2,0.0,66251.8,3.9
2019-04-23 05:00:00,12145.3,22544.6,1639.6,6.0,29506.2,213.3,0.0,3.9,0.0,595.2,0.0,64409.400000000000,3.9
2019-04-23 06:00:00,11640.0,21792.5,1645.6,6.7,29540.8,215.8,0.0,3.9,0.0,576.9,0.0,63189.100000000000,3.9
2019-04-23 07:00:00,11162.8,22017.3,1659.6,6.4,29555.0,218.3,0.0,3.9,0.0,591.6,0.0,62953.4,3.9
2019-04-23 08:00:00,11206.2,22761.8,1662.4,13.0,29579.1,222.4,0.0,3.9,0.0,607.7,0.0,63769.5,3.9
2019-04-23 09:00:00,11747.6,23658.7,1698.4,87.0,29576.0,225.8,0.0,3.9,0.0,618.2,0.0,65208.100000000000,3.9
2019-04-23 10:00:00,14011.4,26229.3,2116.1,128.8,29580.8,228.7,0.0,3.9,0.0,616.1,0.0,70050.2,3.9
2019-04-23 11:00:00,16629.9,27708.8,2275.3,131.8,29559.3,225.5,0.0,177.2,0.0,609.2,0.0,74123.5,177.2
2019-04-23 12:00:00,17732.8,27975.0,1952.4,11.9,29552.4,225.2,0.0,736.2,0.0,610.9,0.0,75485.40000000000,736.2
2019-04-23 13:00:00,17887.8,28723.2,1945.5,6.6,29541.1,226.7,0.0,914.3,0.0,604.0,0.0,76378.8,914.3
2019-04-23 14:00:00,18087.7,29649.8,2202.4,6.5,29505.2,182.8,0.0,1021.6,0.0,613.4,0.0,77425.5,1021.6
2019-04-23 15:00:00,17874.8,29968.1,3241.5,5.5,29476.2,218.9,0.0,1065.8,0.0,613.0,0.0,77538.00000000000,1065.8
2019-04-23 16:00:00,17318.0,30725.8,2748.9,6.2,29440.6,220.3,0.0,1079.2,0.0,625.8,0.0,77704.7,1079.2
2019-04-23 17:00:00,17582.1,31162.9,3797.5,5.4,29403.6,225.4,0.0,1072.5,0.0,598.1,0.0,78374.0,1072.5
2019-04-23 18:00:00,18150.7,31633.1,3935.0,5.4,29416.5,220.3,0.0,1037.2,0.0,608.3,0.0,79420.6,1037.2
2019-04-23 19:00:00,17835.4,32456.1,4351.5,6.8,29417.6,217.9,0.0,965.8,0.0,621.7,0.0,79927.0,965.8
2019-04-23 20:00:00,17856.0,32609.1,5116.5,6.7,29443.0,217.8,0.0,826.4,0.0,621.5,0.0,80125.90000000000,826.4
2019-04-23 21:00:00,18341.4,33536.0,4886.1,5.4,29411.0,213.0,0.0,679.5,0.0,621.6,0.0,81501.4,679.5
2019-04-23 22:00:00,18569.5,33174.3,4625.5,6.5,29416.8,211.5,0.0,374.8,0.0,621.1,0.0,81372.1,374.8
2019-04-23 23:00:00,18430.6,34304.6,4012.1,4.6,29407.1,210.3,0.0,11.8,0.0,623.1,0.0,82352.60000000000,11.8
2019-04-24 00:00:00,18338.8,34812.9,5393.9,4.2,29299.0,209.4,0.0,3.9,0.0,617.5,0.0,82660.10000000000,3.9
2019-04-24 01:00:00,18702.2,35675.6,3375.5,4.3,29101.5,210.7,0.0,3.9,0.0,610.6,0.0,83690.0,3.9
2019-04-24 02:00:00,18115.2,31934.0,2149.1,4.3,28904.3,209.5,0.0,3.9,0.0,617.6,0.0,79163.0,3.9
2019-04-24 03:00:00,16558.1,27718.5,1758.0,5.7,28892.8,206.1,0.0,3.9,0.0,636.0,0.0,73375.5,3.9
2019-04-24 04:00:00,14775.4,24362.9,1689.3,6.5,29057.9,205.7,0.0,3.9,0.0,632.5,0.0,68401.90000000000,3.9
2019-04-24 05:00:00,13720.8,24268.4,1680.3,6.3,29080.2,203.9,0.0,3.9,0.0,631.1,0.0,67273.30000000000,3.9
2019-04-24 06:00:00,12585.1,22842.7,1685.0,7.1,29097.0,210.6,0.0,3.9,0.0,635.0,0.0,64735.4,3.9
2019-04-24 07:00:00,11802.8,23271.5,1690.4,7.6,29142.6,209.8,0.0,3.9,0.0,656.0,0.0,64426.700000000000,3.9
2019-04-24 08:00:00,12018.4,23931.4,1691.1,6.1,29220.7,212.6,0.0,3.9,0.0,655.3,0.0,65383.1,3.9
2019-04-24 09:00:00,13322.2,25108.9,1723.2,6.1,29282.2,212.7,0.0,3.9,0.0,648.8,0.0,67926.0,3.9
2019-04-24 10:00:00,14547.5,26795.9,1889.4,186.0,29536.1,215.8,0.0,3.9,0.0,650.8,0.0,71095.3,3.9
2019-04-24 11:00:00,16604.1,28594.9,2094.5,186.1,29586.1,216.6,0.0,175.3,0.0,680.0,0.0,75001.70000000000,175.3
2019-04-24 12:00:00,17167.0,28893.6,1956.3,182.1,29646.7,216.4,0.0,459.0,0.0,684.7,0.0,75923.7,459.0
2019-04-24 13:00:00,17598.1,29270.4,1978.3,180.2,29679.9,221.5,0.0,819.2,0.0,680.6,0.0,76769.9,819.2
2019-04-24 14:00:00,18212.0,29600.3,2490.6,360.8,29714.4,222.1,0.0,780.1,0.0,679.0,0.0,77748.80000000000,780.1
2019-04-24 15:00:00,18008.8,29156.6,3185.6,334.2,29727.4,223.0,0.0,996.5,0.0,699.5,0.0,77115.80000000000,996.5
