datetime_beginning_utc,datetime_beginning_ept,area,solar_generation_mw
4/28/2020 5:00:00 AM,4/28/2020 1:00:00 AM,SOUTH,-1.702
4/28/2020 5:00:00 AM,4/28/2020 1:00:00 AM,WEST,-0.208
4/28/2020 5:00:00 AM,4/28/2020 1:00:00 AM,RTO,-3.247
4/28/2020 5:00:00 AM,4/28/2020 1:00:00 AM,RFC,-1.545
4/28/2020 6:00:00 AM,4/28/2020 2:00:00 AM,MIDATL,-1.322
4/28/2020 6:00:00 AM,4/28/2020 2:00:00 AM,OTHER,0.000
4/28/2020 6:00:00 AM,4/28/2020 2:00:00 AM,SOUTH,-1.673
4/28/2020 6:00:00 AM,4/28/2020 2:00:00 AM,WEST,-0.200
4/28/2020 6:00:00 AM,4/28/2020 2:00:00 AM,RTO,-3.195
4/28/2020 6:00:00 AM,4/28/2020 2:00:00 AM,RFC,-1.522
4/28/2020 7:00:00 AM,4/28/2020 3:00:00 AM,MIDATL,-1.350
4/28/2020 7:00:00 AM,4/28/2020 3:00:00 AM,OTHER,0.000
4/28/2020 7:00:00 AM,4/28/2020 3:00:00 AM,SOUTH,-1.839
4/28/2020 7:00:00 AM,4/28/2020 3:00:00 AM,WEST,-0.194
4/28/2020 7:00:00 AM,4/28/2020 3:00:00 AM,RTO,-3.383
4/28/2020 7:00:00 AM,4/28/2020 3:00:00 AM,RFC,-1.544
4/28/2020 8:00:00 AM,4/28/2020 4:00:00 AM,MIDATL,-0.858
4/28/2020 8:00:00 AM,4/28/2020 4:00:00 AM,OTHER,0.000
4/28/2020 8:00:00 AM,4/28/2020 4:00:00 AM,SOUTH,-1.737
4/28/2020 8:00:00 AM,4/28/2020 4:00:00 AM,WEST,-0.200
4/28/2020 8:00:00 AM,4/28/2020 4:00:00 AM,RTO,-2.795
4/28/2020 8:00:00 AM,4/28/2020 4:00:00 AM,RFC,-1.058
4/28/2020 9:00:00 AM,4/28/2020 5:00:00 AM,MIDATL,0.550
4/28/2020 9:00:00 AM,4/28/2020 5:00:00 AM,OTHER,0.000
4/28/2020 9:00:00 AM,4/28/2020 5:00:00 AM,SOUTH,-1.841
4/28/2020 9:00:00 AM,4/28/2020 5:00:00 AM,WEST,-0.200
4/28/2020 9:00:00 AM,4/28/2020 5:00:00 AM,RTO,-1.491
4/28/2020 9:00:00 AM,4/28/2020 5:00:00 AM,RFC,0.350
4/28/2020 10:00:00 AM,4/28/2020 6:00:00 AM,MIDATL,21.692
4/28/2020 10:00:00 AM,4/28/2020 6:00:00 AM,OTHER,2.558
4/28/2020 10:00:00 AM,4/28/2020 6:00:00 AM,SOUTH,35.893
4/28/2020 10:00:00 AM,4/28/2020 6:00:00 AM,WEST,0.633
4/28/2020 10:00:00 AM,4/28/2020 6:00:00 AM,RTO,58.218
4/28/2020 10:00:00 AM,4/28/2020 6:00:00 AM,RFC,22.325
4/28/2020 11:00:00 AM,4/28/2020 7:00:00 AM,MIDATL,124.988
4/28/2020 11:00:00 AM,4/28/2020 7:00:00 AM,OTHER,15.770
4/28/2020 11:00:00 AM,4/28/2020 7:00:00 AM,SOUTH,476.514
4/28/2020 11:00:00 AM,4/28/2020 7:00:00 AM,WEST,6.200
4/28/2020 11:00:00 AM,4/28/2020 7:00:00 AM,RTO,607.702
4/28/2020 11:00:00 AM,4/28/2020 7:00:00 AM,RFC,131.188
4/28/2020 12:00:00 PM,4/28/2020 8:00:00 AM,MIDATL,326.571
4/28/2020 12:00:00 PM,4/28/2020 8:00:00 AM,OTHER,44.324
4/28/2020 12:00:00 PM,4/28/2020 8:00:00 AM,SOUTH,666.745
4/28/2020 12:00:00 PM,4/28/2020 8:00:00 AM,WEST,16.987
4/28/2020 12:00:00 PM,4/28/2020 8:00:00 AM,RTO,1010.303
4/28/2020 12:00:00 PM,4/28/2020 8:00:00 AM,RFC,343.558
4/28/2020 1:00:00 PM,4/28/2020 9:00:00 AM,MIDATL,491.074
4/28/2020 1:00:00 PM,4/28/2020 9:00:00 AM,OTHER,67.563
4/28/2020 1:00:00 PM,4/28/2020 9:00:00 AM,SOUTH,687.622
4/28/2020 1:00:00 PM,4/28/2020 9:00:00 AM,WEST,20.201
4/28/2020 1:00:00 PM,4/28/2020 9:00:00 AM,RTO,1198.897
4/28/2020 1:00:00 PM,4/28/2020 9:00:00 AM,RFC,511.275
4/28/2020 2:00:00 PM,4/28/2020 10:00:00 AM,MIDATL,585.302
4/28/2020 2:00:00 PM,4/28/2020 10:00:00 AM,OTHER,86.220
4/28/2020 2:00:00 PM,4/28/2020 10:00:00 AM,SOUTH,792.427
4/28/2020 2:00:00 PM,4/28/2020 10:00:00 AM,WEST,21.398
4/28/2020 2:00:00 PM,4/28/2020 10:00:00 AM,RTO,1399.127
4/28/2020 2:00:00 PM,4/28/2020 10:00:00 AM,RFC,606.700
4/28/2020 3:00:00 PM,4/28/2020 11:00:00 AM,MIDATL,614.540
4/28/2020 3:00:00 PM,4/28/2020 11:00:00 AM,OTHER,75.233
4/28/2020 3:00:00 PM,4/28/2020 11:00:00 AM,SOUTH,839.680
4/28/2020 3:00:00 PM,4/28/2020 11:00:00 AM,WEST,28.135
4/28/2020 3:00:00 PM,4/28/2020 11:00:00 AM,RTO,1482.355
4/28/2020 3:00:00 PM,4/28/2020 11:00:00 AM,RFC,642.675
4/28/2020 4:00:00 PM,4/28/2020 12:00:00 PM,MIDATL,633.604
4/28/2020 4:00:00 PM,4/28/2020 12:00:00 PM,OTHER,82.796
4/28/2020 4:00:00 PM,4/28/2020 12:00:00 PM,SOUTH,845.904
4/28/2020 4:00:00 PM,4/28/2020 12:00:00 PM,WEST,28.966
4/28/2020 4:00:00 PM,4/28/2020 12:00:00 PM,RTO,1508.474
4/28/2020 4:00:00 PM,4/28/2020 12:00:00 PM,RFC,662.570
4/28/2020 5:00:00 PM,4/28/2020 1:00:00 PM,MIDATL,602.076
4/28/2020 5:00:00 PM,4/28/2020 1:00:00 PM,OTHER,53.948
4/28/2020 5:00:00 PM,4/28/2020 1:00:00 PM,SOUTH,885.450
4/28/2020 5:00:00 PM,4/28/2020 1:00:00 PM,WEST,31.298
4/28/2020 5:00:00 PM,4/28/2020 1:00:00 PM,RTO,1518.824
4/28/2020 5:00:00 PM,4/28/2020 1:00:00 PM,RFC,633.374
4/28/2020 6:00:00 PM,4/28/2020 2:00:00 PM,MIDATL,534.578
4/28/2020 6:00:00 PM,4/28/2020 2:00:00 PM,OTHER,22.642
4/28/2020 6:00:00 PM,4/28/2020 2:00:00 PM,SOUTH,703.767
4/28/2020 6:00:00 PM,4/28/2020 2:00:00 PM,WEST,24.400
4/28/2020 6:00:00 PM,4/28/2020 2:00:00 PM,RTO,1262.745
4/28/2020 6:00:00 PM,4/28/2020 2:00:00 PM,RFC,558.978
4/28/2020 7:00:00 PM,4/28/2020 3:00:00 PM,MIDATL,461.305
4/28/2020 7:00:00 PM,4/28/2020 3:00:00 PM,OTHER,11.286
4/28/2020 7:00:00 PM,4/28/2020 3:00:00 PM,SOUTH,751.037
4/28/2020 7:00:00 PM,4/28/2020 3:00:00 PM,WEST,21.891
4/28/2020 7:00:00 PM,4/28/2020 3:00:00 PM,RTO,1234.233
4/28/2020 7:00:00 PM,4/28/2020 3:00:00 PM,RFC,483.196
4/28/2020 8:00:00 PM,4/28/2020 4:00:00 PM,MIDATL,327.491
4/28/2020 8:00:00 PM,4/28/2020 4:00:00 PM,OTHER,8.707
4/28/2020 8:00:00 PM,4/28/2020 4:00:00 PM,SOUTH,720.187
4/28/2020 8:00:00 PM,4/28/2020 4:00:00 PM,WEST,21.335
4/28/2020 8:00:00 PM,4/28/2020 4:00:00 PM,RTO,1069.013
4/28/2020 8:00:00 PM,4/28/2020 4:00:00 PM,RFC,348.826
4/28/2020 9:00:00 PM,4/28/2020 5:00:00 PM,MIDATL,203.143
4/28/2020 9:00:00 PM,4/28/2020 5:00:00 PM,OTHER,4.649
4/28/2020 9:00:00 PM,4/28/2020 5:00:00 PM,SOUTH,507.771
4/28/2020 9:00:00 PM,4/28/2020 5:00:00 PM,WEST,7.653
4/28/2020 9:00:00 PM,4/28/2020 5:00:00 PM,RTO,718.567
4/28/2020 9:00:00 PM,4/28/2020 5:00:00 PM,RFC,210.796
4/28/2020 10:00:00 PM,4/28/2020 6:00:00 PM,MIDATL,74.021
4/28/2020 10:00:00 PM,4/28/2020 6:00:00 PM,OTHER,1.163
4/28/2020 10:00:00 PM,4/28/2020 6:00:00 PM,SOUTH,289.290
4/28/2020 10:00:00 PM,4/28/2020 6:00:00 PM,WEST,4.828
4/28/2020 10:00:00 PM,4/28/2020 6:00:00 PM,RTO,368.139
4/28/2020 10:00:00 PM,4/28/2020 6:00:00 PM,RFC,78.849
4/28/2020 11:00:00 PM,4/28/2020 7:00:00 PM,MIDATL,12.598
4/28/2020 11:00:00 PM,4/28/2020 7:00:00 PM,OTHER,0.206
4/28/2020 11:00:00 PM,4/28/2020 7:00:00 PM,SOUTH,39.500
4/28/2020 11:00:00 PM,4/28/2020 7:00:00 PM,WEST,0.689
4/28/2020 11:00:00 PM,4/28/2020 7:00:00 PM,RTO,52.787
4/28/2020 11:00:00 PM,4/28/2020 7:00:00 PM,RFC,13.287
4/29/2020 12:00:00 AM,4/28/2020 8:00:00 PM,MIDATL,-1.260
4/29/2020 12:00:00 AM,4/28/2020 8:00:00 PM,OTHER,0.000
4/29/2020 12:00:00 AM,4/28/2020 8:00:00 PM,SOUTH,-1.623
4/29/2020 12:00:00 AM,4/28/2020 8:00:00 PM,WEST,-0.200
4/29/2020 12:00:00 AM,4/28/2020 8:00:00 PM,RTO,-3.083
4/29/2020 12:00:00 AM,4/28/2020 8:00:00 PM,RFC,-1.460
4/29/2020 1:00:00 AM,4/28/2020 9:00:00 PM,MIDATL,-1.269
4/29/2020 1:00:00 AM,4/28/2020 9:00:00 PM,OTHER,0.000
4/29/2020 1:00:00 AM,4/28/2020 9:00:00 PM,SOUTH,-1.847
4/29/2020 1:00:00 AM,4/28/2020 9:00:00 PM,WEST,-0.208
4/29/2020 1:00:00 AM,4/28/2020 9:00:00 PM,RTO,-3.324
4/29/2020 1:00:00 AM,4/28/2020 9:00:00 PM,RFC,-1.477
4/29/2020 2:00:00 AM,4/28/2020 10:00:00 PM,MIDATL,-1.314
4/29/2020 2:00:00 AM,4/28/2020 10:00:00 PM,OTHER,0.000
4/29/2020 2:00:00 AM,4/28/2020 10:00:00 PM,SOUTH,-1.788
4/29/2020 2:00:00 AM,4/28/2020 10:00:00 PM,WEST,-0.193
4/29/2020 2:00:00 AM,4/28/2020 10:00:00 PM,RTO,-3.295
4/29/2020 2:00:00 AM,4/28/2020 10:00:00 PM,RFC,-1.507
4/29/2020 3:00:00 AM,4/28/2020 11:00:00 PM,MIDATL,-1.281
4/29/2020 3:00:00 AM,4/28/2020 11:00:00 PM,OTHER,0.000
4/29/2020 3:00:00 AM,4/28/2020 11:00:00 PM,SOUTH,-1.771
4/29/2020 3:00:00 AM,4/28/2020 11:00:00 PM,WEST,-0.193
4/29/2020 3:00:00 AM,4/28/2020 11:00:00 PM,RTO,-3.245
4/29/2020 3:00:00 AM,4/28/2020 11:00:00 PM,RFC,-1.474
4/29/2020 4:00:00 AM,4/29/2020 12:00:00 AM,MIDATL,-1.200
4/29/2020 4:00:00 AM,4/29/2020 12:00:00 AM,OTHER,0.000
4/29/2020 4:00:00 AM,4/29/2020 12:00:00 AM,SOUTH,-1.804
4/29/2020 4:00:00 AM,4/29/2020 12:00:00 AM,WEST,-0.193
4/29/2020 4:00:00 AM,4/29/2020 12:00:00 AM,RTO,-3.197
4/29/2020 4:00:00 AM,4/29/2020 12:00:00 AM,RFC,-1.393
4/29/2020 5:00:00 AM,4/29/2020 1:00:00 AM,MIDATL,-1.256
4/29/2020 5:00:00 AM,4/29/2020 1:00:00 AM,OTHER,0.000
4/29/2020 5:00:00 AM,4/29/2020 1:00:00 AM,SOUTH,-1.666
4/29/2020 5:00:00 AM,4/29/2020 1:00:00 AM,WEST,-0.193
4/29/2020 5:00:00 AM,4/29/2020 1:00:00 AM,RTO,-3.115
4/29/2020 5:00:00 AM,4/29/2020 1:00:00 AM,RFC,-1.449
4/29/2020 6:00:00 AM,4/29/2020 2:00:00 AM,MIDATL,-1.223
4/29/2020 6:00:00 AM,4/29/2020 2:00:00 AM,OTHER,0.000
4/29/2020 6:00:00 AM,4/29/2020 2:00:00 AM,SOUTH,-1.685
4/29/2020 6:00:00 AM,4/29/2020 2:00:00 AM,WEST,-0.187
4/29/2020 6:00:00 AM,4/29/2020 2:00:00 AM,RTO,-3.095
4/29/2020 6:00:00 AM,4/29/2020 2:00:00 AM,RFC,-1.410
4/29/2020 7:00:00 AM,4/29/2020 3:00:00 AM,MIDATL,-1.235
4/29/2020 7:00:00 AM,4/29/2020 3:00:00 AM,OTHER,0.000
4/29/2020 7:00:00 AM,4/29/2020 3:00:00 AM,SOUTH,-1.713
4/29/2020 7:00:00 AM,4/29/2020 3:00:00 AM,WEST,-0.194
4/29/2020 7:00:00 AM,4/29/2020 3:00:00 AM,RTO,-3.142
4/29/2020 7:00:00 AM,4/29/2020 3:00:00 AM,RFC,-1.429
4/29/2020 8:00:00 AM,4/29/2020 4:00:00 AM,MIDATL,-1.125
4/29/2020 8:00:00 AM,4/29/2020 4:00:00 AM,OTHER,0.000
4/29/2020 8:00:00 AM,4/29/2020 4:00:00 AM,SOUTH,-1.702
4/29/2020 8:00:00 AM,4/29/2020 4:00:00 AM,WEST,-0.193
4/29/2020 8:00:00 AM,4/29/2020 4:00:00 AM,RTO,-3.020
4/29/2020 8:00:00 AM,4/29/2020 4:00:00 AM,RFC,-1.318
4/29/2020 9:00:00 AM,4/29/2020 5:00:00 AM,MIDATL,-1.132
4/29/2020 9:00:00 AM,4/29/2020 5:00:00 AM,OTHER,0.000
4/29/2020 9:00:00 AM,4/29/2020 5:00:00 AM,SOUTH,-1.771
4/29/2020 9:00:00 AM,4/29/2020 5:00:00 AM,WEST,-0.193
4/29/2020 9:00:00 AM,4/29/2020 5:00:00 AM,RTO,-3.096
4/29/2020 9:00:00 AM,4/29/2020 5:00:00 AM,RFC,-1.325
4/29/2020 10:00:00 AM,4/29/2020 6:00:00 AM,MIDATL,12.949
4/29/2020 10:00:00 AM,4/29/2020 6:00:00 AM,OTHER,1.479
4/29/2020 10:00:00 AM,4/29/2020 6:00:00 AM,SOUTH,40.079
4/29/2020 10:00:00 AM,4/29/2020 6:00:00 AM,WEST,0.536
4/29/2020 10:00:00 AM,4/29/2020 6:00:00 AM,RTO,53.564
4/29/2020 10:00:00 AM,4/29/2020 6:00:00 AM,RFC,13.485
4/29/2020 11:00:00 AM,4/29/2020 7:00:00 AM,MIDATL,114.750
4/29/2020 11:00:00 AM,4/29/2020 7:00:00 AM,OTHER,14.627
4/29/2020 11:00:00 AM,4/29/2020 7:00:00 AM,SOUTH,424.909
4/29/2020 11:00:00 AM,4/29/2020 7:00:00 AM,WEST,4.790
4/29/2020 11:00:00 AM,4/29/2020 7:00:00 AM,RTO,544.449
4/29/2020 11:00:00 AM,4/29/2020 7:00:00 AM,RFC,119.540
4/29/2020 12:00:00 PM,4/29/2020 8:00:00 AM,MIDATL,212.273
4/29/2020 12:00:00 PM,4/29/2020 8:00:00 AM,OTHER,38.109
4/29/2020 12:00:00 PM,4/29/2020 8:00:00 AM,SOUTH,847.168
4/29/2020 12:00:00 PM,4/29/2020 8:00:00 AM,WEST,14.537
4/29/2020 12:00:00 PM,4/29/2020 8:00:00 AM,RTO,1073.978
4/29/2020 12:00:00 PM,4/29/2020 8:00:00 AM,RFC,226.810
4/29/2020 1:00:00 PM,4/29/2020 9:00:00 AM,MIDATL,366.203
4/29/2020 1:00:00 PM,4/29/2020 9:00:00 AM,OTHER,62.432
4/29/2020 1:00:00 PM,4/29/2020 9:00:00 AM,SOUTH,1012.739
4/29/2020 1:00:00 PM,4/29/2020 9:00:00 AM,WEST,22.026
4/29/2020 1:00:00 PM,4/29/2020 9:00:00 AM,RTO,1400.968
4/29/2020 1:00:00 PM,4/29/2020 9:00:00 AM,RFC,388.229
4/29/2020 2:00:00 PM,4/29/2020 10:00:00 AM,MIDATL,380.014
4/29/2020 2:00:00 PM,4/29/2020 10:00:00 AM,OTHER,79.527
4/29/2020 2:00:00 PM,4/29/2020 10:00:00 AM,SOUTH,939.059
4/29/2020 2:00:00 PM,4/29/2020 10:00:00 AM,WEST,24.810
4/29/2020 2:00:00 PM,4/29/2020 10:00:00 AM,RTO,1343.883
4/29/2020 2:00:00 PM,4/29/2020 10:00:00 AM,RFC,404.824
4/29/2020 3:00:00 PM,4/29/2020 11:00:00 AM,MIDATL,403.019
4/29/2020 3:00:00 PM,4/29/2020 11:00:00 AM,OTHER,87.068
4/29/2020 3:00:00 PM,4/29/2020 11:00:00 AM,SOUTH,895.650
4/29/2020 3:00:00 PM,4/29/2020 11:00:00 AM,WEST,27.024
4/29/2020 3:00:00 PM,4/29/2020 11:00:00 AM,RTO,1325.693
4/29/2020 3:00:00 PM,4/29/2020 11:00:00 AM,RFC,430.043
4/29/2020 4:00:00 PM,4/29/2020 12:00:00 PM,MIDATL,434.404
4/29/2020 4:00:00 PM,4/29/2020 12:00:00 PM,OTHER,91.657
4/29/2020 4:00:00 PM,4/29/2020 12:00:00 PM,SOUTH,891.472
4/29/2020 4:00:00 PM,4/29/2020 12:00:00 PM,WEST,28.506
4/29/2020 4:00:00 PM,4/29/2020 12:00:00 PM,RTO,1354.382
4/29/2020 4:00:00 PM,4/29/2020 12:00:00 PM,RFC,462.910
4/29/2020 5:00:00 PM,4/29/2020 1:00:00 PM,MIDATL,434.126
4/29/2020 5:00:00 PM,4/29/2020 1:00:00 PM,OTHER,91.007
4/29/2020 5:00:00 PM,4/29/2020 1:00:00 PM,SOUTH,924.833
4/29/2020 5:00:00 PM,4/29/2020 1:00:00 PM,WEST,39.833
4/29/2020 5:00:00 PM,4/29/2020 1:00:00 PM,RTO,1398.792
4/29/2020 5:00:00 PM,4/29/2020 1:00:00 PM,RFC,473.959
4/29/2020 6:00:00 PM,4/29/2020 2:00:00 PM,MIDATL,364.553
4/29/2020 6:00:00 PM,4/29/2020 2:00:00 PM,OTHER,84.760
4/29/2020 6:00:00 PM,4/29/2020 2:00:00 PM,SOUTH,927.773
4/29/2020 6:00:00 PM,4/29/2020 2:00:00 PM,WEST,38.491
4/29/2020 6:00:00 PM,4/29/2020 2:00:00 PM,RTO,1330.817
4/29/2020 6:00:00 PM,4/29/2020 2:00:00 PM,RFC,403.044
4/29/2020 7:00:00 PM,4/29/2020 3:00:00 PM,MIDATL,263.078
4/29/2020 7:00:00 PM,4/29/2020 3:00:00 PM,OTHER,71.100
4/29/2020 7:00:00 PM,4/29/2020 3:00:00 PM,SOUTH,818.273
4/29/2020 7:00:00 PM,4/29/2020 3:00:00 PM,WEST,39.419
4/29/2020 7:00:00 PM,4/29/2020 3:00:00 PM,RTO,1120.770
4/29/2020 7:00:00 PM,4/29/2020 3:00:00 PM,RFC,302.497
4/29/2020 8:00:00 PM,4/29/2020 4:00:00 PM,MIDATL,191.688
4/29/2020 8:00:00 PM,4/29/2020 4:00:00 PM,OTHER,53.110
4/29/2020 8:00:00 PM,4/29/2020 4:00:00 PM,SOUTH,579.950
4/29/2020 8:00:00 PM,4/29/2020 4:00:00 PM,WEST,21.617
4/29/2020 8:00:00 PM,4/29/2020 4:00:00 PM,RTO,793.255
4/29/2020 8:00:00 PM,4/29/2020 4:00:00 PM,RFC,213.305
4/29/2020 9:00:00 PM,4/29/2020 5:00:00 PM,MIDATL,113.907
4/29/2020 9:00:00 PM,4/29/2020 5:00:00 PM,OTHER,31.112
4/29/2020 9:00:00 PM,4/29/2020 5:00:00 PM,SOUTH,487.082
4/29/2020 9:00:00 PM,4/29/2020 5:00:00 PM,WEST,9.885
4/29/2020 9:00:00 PM,4/29/2020 5:00:00 PM,RTO,610.874
4/29/2020 9:00:00 PM,4/29/2020 5:00:00 PM,RFC,123.792
4/29/2020 10:00:00 PM,4/29/2020 6:00:00 PM,MIDATL,48.920
4/29/2020 10:00:00 PM,4/29/2020 6:00:00 PM,OTHER,13.057
4/29/2020 10:00:00 PM,4/29/2020 6:00:00 PM,SOUTH,277.302
4/29/2020 10:00:00 PM,4/29/2020 6:00:00 PM,WEST,4.243
4/29/2020 10:00:00 PM,4/29/2020 6:00:00 PM,RTO,330.465
4/29/2020 10:00:00 PM,4/29/2020 6:00:00 PM,RFC,53.163
4/29/2020 11:00:00 PM,4/29/2020 7:00:00 PM,MIDATL,6.281
4/29/2020 11:00:00 PM,4/29/2020 7:00:00 PM,OTHER,2.008
4/29/2020 11:00:00 PM,4/29/2020 7:00:00 PM,SOUTH,29.563
4/29/2020 11:00:00 PM,4/29/2020 7:00:00 PM,WEST,0.557
4/29/2020 11:00:00 PM,4/29/2020 7:00:00 PM,RTO,36.401
4/29/2020 11:00:00 PM,4/29/2020 7:00:00 PM,RFC,6.838
4/30/2020 12:00:00 AM,4/29/2020 8:00:00 PM,MIDATL,-1.250
4/30/2020 12:00:00 AM,4/29/2020 8:00:00 PM,OTHER,0.000
4/30/2020 12:00:00 AM,4/29/2020 8:00:00 PM,SOUTH,-1.527
4/30/2020 12:00:00 AM,4/29/2020 8:00:00 PM,WEST,-0.170
4/30/2020 12:00:00 AM,4/29/2020 8:00:00 PM,RTO,-2.947
4/30/2020 12:00:00 AM,4/29/2020 8:00:00 PM,RFC,-1.420
4/30/2020 1:00:00 AM,4/29/2020 9:00:00 PM,MIDATL,-1.171
4/30/2020 1:00:00 AM,4/29/2020 9:00:00 PM,OTHER,0.000
4/30/2020 1:00:00 AM,4/29/2020 9:00:00 PM,SOUTH,-1.683
4/30/2020 1:00:00 AM,4/29/2020 9:00:00 PM,WEST,-0.193
4/30/2020 1:00:00 AM,4/29/2020 9:00:00 PM,RTO,-3.047
4/30/2020 1:00:00 AM,4/29/2020 9:00:00 PM,RFC,-1.364
4/30/2020 2:00:00 AM,4/29/2020 10:00:00 PM,MIDATL,-1.212
4/30/2020 2:00:00 AM,4/29/2020 10:00:00 PM,OTHER,0.000
4/30/2020 2:00:00 AM,4/29/2020 10:00:00 PM,SOUTH,-1.668
4/30/2020 2:00:00 AM,4/29/2020 10:00:00 PM,WEST,-0.179
4/30/2020 2:00:00 AM,4/29/2020 10:00:00 PM,RTO,-3.059
4/30/2020 2:00:00 AM,4/29/2020 10:00:00 PM,RFC,-1.391
4/30/2020 3:00:00 AM,4/29/2020 11:00:00 PM,MIDATL,-1.183
4/30/2020 3:00:00 AM,4/29/2020 11:00:00 PM,OTHER,0.000
4/30/2020 3:00:00 AM,4/29/2020 11:00:00 PM,SOUTH,-1.657
4/30/2020 3:00:00 AM,4/29/2020 11:00:00 PM,WEST,-0.186
4/30/2020 3:00:00 AM,4/29/2020 11:00:00 PM,RTO,-3.026
4/30/2020 3:00:00 AM,4/29/2020 11:00:00 PM,RFC,-1.369
4/30/2020 4:00:00 AM,4/30/2020 12:00:00 AM,MIDATL,-1.192
4/30/2020 4:00:00 AM,4/30/2020 12:00:00 AM,OTHER,0.000
4/30/2020 4:00:00 AM,4/30/2020 12:00:00 AM,SOUTH,-1.789
4/30/2020 4:00:00 AM,4/30/2020 12:00:00 AM,WEST,-0.186
4/30/2020 4:00:00 AM,4/30/2020 12:00:00 AM,RTO,-3.167
4/30/2020 4:00:00 AM,4/30/2020 12:00:00 AM,RFC,-1.378
4/30/2020 5:00:00 AM,4/30/2020 1:00:00 AM,MIDATL,-1.231
4/30/2020 5:00:00 AM,4/30/2020 1:00:00 AM,OTHER,0.000
4/30/2020 5:00:00 AM,4/30/2020 1:00:00 AM,SOUTH,-1.651
4/30/2020 5:00:00 AM,4/30/2020 1:00:00 AM,WEST,-0.186
4/30/2020 5:00:00 AM,4/30/2020 1:00:00 AM,RTO,-3.068
4/30/2020 5:00:00 AM,4/30/2020 1:00:00 AM,RFC,-1.417
4/30/2020 6:00:00 AM,4/30/2020 2:00:00 AM,MIDATL,-1.190
4/30/2020 6:00:00 AM,4/30/2020 2:00:00 AM,OTHER,0.000
4/30/2020 6:00:00 AM,4/30/2020 2:00:00 AM,SOUTH,-1.658
4/30/2020 6:00:00 AM,4/30/2020 2:00:00 AM,WEST,-0.172
4/30/2020 6:00:00 AM,4/30/2020 2:00:00 AM,RTO,-3.020
4/30/2020 6:00:00 AM,4/30/2020 2:00:00 AM,RFC,-1.362
4/30/2020 7:00:00 AM,4/30/2020 3:00:00 AM,MIDATL,-1.223
4/30/2020 7:00:00 AM,4/30/2020 3:00:00 AM,OTHER,0.000
4/30/2020 7:00:00 AM,4/30/2020 3:00:00 AM,SOUTH,-1.600
4/30/2020 7:00:00 AM,4/30/2020 3:00:00 AM,WEST,-0.172
4/30/2020 7:00:00 AM,4/30/2020 3:00:00 AM,RTO,-2.995
4/30/2020 7:00:00 AM,4/30/2020 3:00:00 AM,RFC,-1.395
4/30/2020 8:00:00 AM,4/30/2020 4:00:00 AM,MIDATL,-1.213
4/30/2020 8:00:00 AM,4/30/2020 4:00:00 AM,OTHER,0.000
4/30/2020 8:00:00 AM,4/30/2020 4:00:00 AM,SOUTH,-1.763
4/30/2020 8:00:00 AM,4/30/2020 4:00:00 AM,WEST,-0.172
4/30/2020 8:00:00 AM,4/30/2020 4:00:00 AM,RTO,-3.148
4/30/2020 8:00:00 AM,4/30/2020 4:00:00 AM,RFC,-1.385
4/30/2020 9:00:00 AM,4/30/2020 5:00:00 AM,MIDATL,-1.220
4/30/2020 9:00:00 AM,4/30/2020 5:00:00 AM,OTHER,0.000
4/30/2020 9:00:00 AM,4/30/2020 5:00:00 AM,SOUTH,-1.839
4/30/2020 9:00:00 AM,4/30/2020 5:00:00 AM,WEST,-0.179
4/30/2020 9:00:00 AM,4/30/2020 5:00:00 AM,RTO,-3.238
4/30/2020 9:00:00 AM,4/30/2020 5:00:00 AM,RFC,-1.399
4/30/2020 10:00:00 AM,4/30/2020 6:00:00 AM,MIDATL,5.586
4/30/2020 10:00:00 AM,4/30/2020 6:00:00 AM,OTHER,1.663
4/30/2020 10:00:00 AM,4/30/2020 6:00:00 AM,SOUTH,13.465
4/30/2020 10:00:00 AM,4/30/2020 6:00:00 AM,WEST,-0.179
4/30/2020 10:00:00 AM,4/30/2020 6:00:00 AM,RTO,18.872
4/30/2020 10:00:00 AM,4/30/2020 6:00:00 AM,RFC,5.407
4/30/2020 11:00:00 AM,4/30/2020 7:00:00 AM,MIDATL,44.825
4/30/2020 11:00:00 AM,4/30/2020 7:00:00 AM,OTHER,13.686
4/30/2020 11:00:00 AM,4/30/2020 7:00:00 AM,SOUTH,117.615
4/30/2020 11:00:00 AM,4/30/2020 7:00:00 AM,WEST,-0.011
4/30/2020 11:00:00 AM,4/30/2020 7:00:00 AM,RTO,162.429
4/30/2020 11:00:00 AM,4/30/2020 7:00:00 AM,RFC,44.814
4/30/2020 12:00:00 PM,4/30/2020 8:00:00 AM,MIDATL,93.450
4/30/2020 12:00:00 PM,4/30/2020 8:00:00 AM,OTHER,26.211
4/30/2020 12:00:00 PM,4/30/2020 8:00:00 AM,SOUTH,176.503
4/30/2020 12:00:00 PM,4/30/2020 8:00:00 AM,WEST,1.097
4/30/2020 12:00:00 PM,4/30/2020 8:00:00 AM,RTO,271.050
4/30/2020 12:00:00 PM,4/30/2020 8:00:00 AM,RFC,94.547
4/30/2020 1:00:00 PM,4/30/2020 9:00:00 AM,MIDATL,128.904
4/30/2020 1:00:00 PM,4/30/2020 9:00:00 AM,OTHER,42.785
4/30/2020 1:00:00 PM,4/30/2020 9:00:00 AM,SOUTH,183.559
4/30/2020 1:00:00 PM,4/30/2020 9:00:00 AM,WEST,4.791
